iteration,episode_return_mean,episode_len_mean
114,24.5609756097561,24.48780487804878
115,24.390243902439025,24.365853658536587
116,23.547619047619047,23.428571428571427
117,23.88372093023256,23.72093023255814
118,24.48780487804878,24.365853658536587
119,23.857142857142858,23.785714285714285
120,24.585365853658537,24.4390243902439
121,24.8,24.75
122,24.414634146341463,24.341463414634145
123,24.975,24.85
124,23.833333333333332,23.833333333333332
125,23.3953488372093,23.325581395348838
126,23.666666666666668,23.642857142857142
127,23.697674418604652,23.651162790697676
128,23.666666666666668,23.61904761904762
129,24.214285714285715,24.095238095238095
130,23.261904761904763,23.19047619047619
131,23.651162790697676,23.558139534883722
132,24.0,23.928571428571427
133,23.69047619047619,23.595238095238095
134,23.952380952380953,23.857142857142858
135,23.857142857142858,23.785714285714285
136,25.4,25.25
137,23.595238095238095,23.476190476190474
138,24.853658536585368,24.609756097560975
139,24.11904761904762,24.071428571428573
140,24.625,24.45
141,24.11904761904762,24.047619047619047
142,24.29268292682927,24.26829268292683
143,24.24390243902439,24.21951219512195
144,25.575,25.45
145,25.175,25.025
146,24.365853658536587,24.29268292682927
147,23.833333333333332,23.714285714285715
148,24.29268292682927,24.195121951219512
149,23.837209302325583,23.74418604651163
150,24.875,24.725
151,23.80952380952381,23.761904761904763
152,24.170731707317074,24.097560975609756
153,23.627906976744185,23.558139534883722
154,24.26829268292683,24.24390243902439
155,23.651162790697676,23.58139534883721
156,24.8,24.65
157,24.804878048780488,24.658536585365855
158,23.88095238095238,23.857142857142858
159,23.209302325581394,23.186046511627907
160,23.452380952380953,23.38095238095238
161,24.38095238095238,24.333333333333332
162,25.58974358974359,25.384615384615383
163,25.125,25.025
164,25.45,25.3
165,25.0,24.95
166,24.95,24.875
167,25.25,25.0
168,24.365853658536587,24.29268292682927
169,24.4390243902439,24.365853658536587
170,23.952380952380953,23.904761904761905
171,23.372093023255815,23.325581395348838
172,23.523809523809526,23.452380952380953
173,24.11904761904762,23.976190476190474
174,23.80952380952381,23.714285714285715
175,23.761904761904763,23.666666666666668
176,23.651162790697676,23.58139534883721
177,24.365853658536587,24.29268292682927
178,23.186046511627907,23.11627906976744
179,23.837209302325583,23.74418604651163
180,23.093023255813954,23.069767441860463
181,24.097560975609756,24.097560975609756
182,24.214285714285715,24.095238095238095
183,24.725,24.675
184,26.0,25.94871794871795
185,25.487179487179485,25.28205128205128
186,25.375,25.2
187,25.45,25.35
188,24.974358974358974,24.974358974358974
189,24.682926829268293,24.536585365853657
190,23.88372093023256,23.697674418604652
191,24.26829268292683,24.21951219512195
192,23.302325581395348,23.25581395348837
193,23.41860465116279,23.325581395348838
194,23.372093023255815,23.27906976744186
195,23.595238095238095,23.5
196,23.69047619047619,23.642857142857142
197,24.975609756097562,24.853658536585368
198,24.317073170731707,24.26829268292683
199,25.1,24.975
200,24.0,23.976190476190474
201,24.146341463414632,24.048780487804876
202,24.51219512195122,24.463414634146343
203,24.536585365853657,24.414634146341463
204,24.365853658536587,24.24390243902439
205,24.285714285714285,24.238095238095237
206,24.26829268292683,24.195121951219512
207,24.536585365853657,24.463414634146343
208,24.48780487804878,24.390243902439025
209,24.414634146341463,24.26829268292683
210,24.166666666666668,24.023809523809526
211,24.195121951219512,24.121951219512194
212,24.5609756097561,24.365853658536587
213,24.78048780487805,24.658536585365855
214,24.170731707317074,24.024390243902438
215,24.285714285714285,24.214285714285715
216,24.675,24.6
217,23.372093023255815,23.325581395348838
218,26.102564102564102,26.025641025641026
219,23.975609756097562,23.951219512195124
220,23.976190476190474,23.928571428571427
221,23.651162790697676,23.58139534883721
222,24.8,24.675
223,25.525,25.275
224,24.65,24.6
225,25.525,25.325
226,26.289473684210527,26.157894736842106
227,25.692307692307693,25.564102564102566
228,25.46153846153846,25.358974358974358
229,25.725,25.5
230,24.975,24.75
231,23.46511627906977,23.348837209302324
232,24.682926829268293,24.634146341463413
233,23.926829268292682,23.878048780487806
234,23.767441860465116,23.674418604651162
235,23.302325581395348,23.27906976744186
236,24.317073170731707,24.21951219512195
237,23.785714285714285,23.738095238095237
238,23.697674418604652,23.558139534883722
239,23.738095238095237,23.642857142857142
240,23.904761904761905,23.833333333333332
241,24.7,24.6
242,24.357142857142858,24.261904761904763
243,23.951219512195124,23.951219512195124
244,24.166666666666668,24.047619047619047
245,23.714285714285715,23.642857142857142
246,24.463414634146343,24.341463414634145
247,24.285714285714285,24.214285714285715
248,25.256410256410255,25.128205128205128
249,24.30952380952381,24.238095238095237
250,24.170731707317074,24.121951219512194
251,23.904761904761905,23.785714285714285
252,24.047619047619047,24.0
253,24.85,24.725
254,24.404761904761905,24.285714285714285
255,24.575,24.4
256,24.166666666666668,24.095238095238095
257,24.166666666666668,24.095238095238095
258,24.365853658536587,24.317073170731707
259,25.05,24.9
260,23.69047619047619,23.523809523809526
261,24.238095238095237,24.095238095238095
262,24.725,24.6
263,24.023809523809526,23.904761904761905
264,24.51219512195122,24.48780487804878
265,23.738095238095237,23.666666666666668
266,24.609756097560975,24.463414634146343
267,24.78048780487805,24.658536585365855
268,24.341463414634145,24.317073170731707
269,23.88095238095238,23.833333333333332
270,24.609756097560975,24.463414634146343
271,24.121951219512194,24.048780487804876
272,23.272727272727273,23.15909090909091
273,24.146341463414632,24.073170731707318
274,24.26829268292683,24.21951219512195
275,24.78048780487805,24.73170731707317
276,25.325,25.125
277,24.195121951219512,24.121951219512194
278,24.390243902439025,24.29268292682927
279,24.095238095238095,24.047619047619047
280,25.0,24.925
281,23.928571428571427,23.88095238095238
282,24.536585365853657,24.463414634146343
283,23.785714285714285,23.785714285714285
284,24.48780487804878,24.365853658536587
285,24.825,24.725
286,23.6046511627907,23.58139534883721
287,23.348837209302324,23.232558139534884
288,23.69047619047619,23.523809523809526
289,24.804878048780488,24.73170731707317
290,24.048780487804876,23.951219512195124
291,24.5609756097561,24.536585365853657
292,24.73170731707317,24.634146341463413
293,25.15,24.975
294,25.23076923076923,25.205128205128204
295,25.65,25.425
296,24.682926829268293,24.48780487804878
297,25.58974358974359,25.435897435897434
298,25.125,24.975
299,25.4,25.225
300,25.05,24.925
301,24.5609756097561,24.390243902439025
302,23.902439024390244,23.804878048780488
303,24.166666666666668,24.095238095238095
304,24.071428571428573,23.952380952380953
305,23.666666666666668,23.595238095238095
306,24.875,24.775
307,24.404761904761905,24.261904761904763
308,24.29268292682927,24.21951219512195
309,24.73170731707317,24.609756097560975
310,24.4390243902439,24.24390243902439
311,23.558139534883722,23.46511627906977
312,24.875,24.8
313,23.627906976744185,23.53488372093023
314,25.128205128205128,24.974358974358974
315,24.452380952380953,24.404761904761905
316,24.75,24.6
317,23.738095238095237,23.738095238095237
318,23.6046511627907,23.58139534883721
319,24.85,24.725
320,24.829268292682926,24.78048780487805
321,23.302325581395348,23.25581395348837
322,23.162790697674417,23.13953488372093
323,24.195121951219512,24.170731707317074
324,24.829268292682926,24.70731707317073
325,24.170731707317074,24.097560975609756
326,23.558139534883722,23.46511627906977
327,23.785714285714285,23.714285714285715
328,23.666666666666668,23.571428571428573
329,24.166666666666668,24.071428571428573
330,24.775,24.625
331,23.627906976744185,23.558139534883722
332,25.075,25.0
333,25.487179487179485,25.358974358974358
334,24.071428571428573,24.047619047619047
335,23.976190476190474,23.928571428571427
336,24.51219512195122,24.341463414634145
337,23.904761904761905,23.80952380952381
338,24.414634146341463,24.365853658536587
339,25.384615384615383,25.23076923076923
340,24.804878048780488,24.682926829268293
341,24.70731707317073,24.634146341463413
342,24.95,24.875
343,24.071428571428573,23.904761904761905
344,23.785714285714285,23.714285714285715
345,24.536585365853657,24.51219512195122
346,24.390243902439025,24.195121951219512
347,24.682926829268293,24.658536585365855
348,24.51219512195122,24.390243902439025
349,24.975,24.875
350,24.317073170731707,24.170731707317074
351,24.071428571428573,23.952380952380953
352,24.75,24.65
353,24.023809523809526,23.952380952380953
354,24.023809523809526,23.976190476190474
355,24.51219512195122,24.341463414634145
356,24.095238095238095,23.952380952380953
357,24.658536585365855,24.48780487804878
358,24.097560975609756,24.024390243902438
359,24.166666666666668,24.11904761904762
360,23.162790697674417,23.13953488372093
361,24.463414634146343,24.365853658536587
362,24.11904761904762,24.023809523809526
363,24.29268292682927,24.195121951219512
364,24.071428571428573,23.928571428571427
365,23.547619047619047,23.428571428571427
366,23.785714285714285,23.761904761904763
367,24.30952380952381,24.19047619047619
368,23.761904761904763,23.738095238095237
369,24.390243902439025,24.26829268292683
370,23.558139534883722,23.511627906976745
371,23.348837209302324,23.302325581395348
372,24.097560975609756,24.0
373,23.857142857142858,23.761904761904763
374,24.463414634146343,24.365853658536587
375,24.926829268292682,24.70731707317073
376,24.7,24.525
377,24.404761904761905,24.30952380952381
378,24.675,24.625
379,24.73170731707317,24.634146341463413
380,24.29268292682927,24.26829268292683
381,24.51219512195122,24.390243902439025
382,24.658536585365855,24.5609756097561
383,24.51219512195122,24.390243902439025
384,23.372093023255815,23.209302325581394
385,23.714285714285715,23.571428571428573
386,24.951219512195124,24.78048780487805
387,24.097560975609756,23.926829268292682
388,24.047619047619047,24.023809523809526
389,24.11904761904762,24.023809523809526
390,24.26829268292683,24.21951219512195
391,25.025,24.925
392,23.761904761904763,23.69047619047619
393,24.73170731707317,24.658536585365855
394,23.857142857142858,23.785714285714285
395,24.725,24.7
396,24.73170731707317,24.634146341463413
397,24.48780487804878,24.390243902439025
398,24.658536585365855,24.585365853658537
399,23.232558139534884,23.186046511627907
400,23.976190476190474,23.904761904761905
401,23.714285714285715,23.595238095238095
402,24.341463414634145,24.26829268292683
403,25.0,24.875
404,24.333333333333332,24.261904761904763
405,23.023255813953487,23.0
406,23.69047619047619,23.547619047619047
407,24.19047619047619,24.11904761904762
408,24.975,24.8
409,23.674418604651162,23.6046511627907
410,23.976190476190474,23.904761904761905
411,23.88095238095238,23.80952380952381
412,24.024390243902438,24.024390243902438
413,25.025,24.925
414,24.51219512195122,24.414634146341463
415,23.857142857142858,23.738095238095237
416,24.853658536585368,24.634146341463413
417,24.166666666666668,24.023809523809526
418,23.595238095238095,23.571428571428573
419,23.714285714285715,23.69047619047619
420,25.15,25.05
421,23.46511627906977,23.3953488372093
422,24.775,24.7
423,23.74418604651163,23.72093023255814
424,24.475,24.375
425,25.425,25.15
426,25.1,24.9
427,24.476190476190474,24.333333333333332
428,24.8,24.7
429,24.825,24.75
430,24.285714285714285,24.214285714285715
431,24.825,24.675
432,24.951219512195124,24.853658536585368
433,23.209302325581394,23.186046511627907
434,24.875,24.825
435,23.833333333333332,23.761904761904763
436,23.627906976744185,23.53488372093023
437,24.26829268292683,24.195121951219512
438,23.785714285714285,23.714285714285715
439,24.21951219512195,24.121951219512194
440,23.952380952380953,23.904761904761905
441,24.357142857142858,24.142857142857142
442,24.463414634146343,24.365853658536587
443,24.024390243902438,23.975609756097562
444,24.78048780487805,24.682926829268293
445,23.80952380952381,23.761904761904763
446,24.341463414634145,24.195121951219512
447,24.609756097560975,24.51219512195122
448,24.463414634146343,24.317073170731707
449,24.4390243902439,24.365853658536587
450,24.365853658536587,24.317073170731707
451,23.674418604651162,23.674418604651162
452,24.317073170731707,24.21951219512195
453,23.46511627906977,23.372093023255815
454,23.857142857142858,23.738095238095237
455,24.73170731707317,24.609756097560975
456,23.714285714285715,23.61904761904762
457,24.317073170731707,24.24390243902439
458,23.209302325581394,23.209302325581394
459,23.511627906976745,23.46511627906977
460,25.175,25.075
461,24.024390243902438,24.0
462,24.261904761904763,24.11904761904762
463,24.26829268292683,24.170731707317074
464,24.0,23.857142857142858
465,24.4390243902439,24.26829268292683
466,25.35,25.225
467,24.29268292682927,24.21951219512195
468,23.11627906976744,23.093023255813954
469,23.790697674418606,23.651162790697676
470,24.414634146341463,24.26829268292683
471,23.558139534883722,23.53488372093023
472,24.26829268292683,24.195121951219512
473,24.70731707317073,24.536585365853657
474,23.27906976744186,23.209302325581394
475,23.714285714285715,23.642857142857142
476,23.714285714285715,23.642857142857142
477,24.023809523809526,23.928571428571427
478,24.317073170731707,24.24390243902439
479,24.658536585365855,24.48780487804878
480,24.21951219512195,24.21951219512195
481,24.30952380952381,24.166666666666668
482,25.225,25.15
483,23.833333333333332,23.714285714285715
484,24.21951219512195,24.121951219512194
485,24.51219512195122,24.4390243902439
486,23.80952380952381,23.642857142857142
487,24.142857142857142,24.047619047619047
488,24.365853658536587,24.29268292682927
489,23.53488372093023,23.488372093023255
490,23.904761904761905,23.80952380952381
491,25.05,24.825
492,23.595238095238095,23.547619047619047
493,23.976190476190474,23.857142857142858
494,23.511627906976745,23.488372093023255
495,23.666666666666668,23.642857142857142
496,24.333333333333332,24.166666666666668
497,24.625,24.525
498,23.441860465116278,23.3953488372093
499,23.3953488372093,23.27906976744186
500,24.85,24.725
501,24.238095238095237,24.142857142857142
502,24.317073170731707,24.24390243902439
503,23.80952380952381,23.714285714285715
504,24.142857142857142,24.023809523809526
505,25.275,25.125
506,24.70731707317073,24.4390243902439
507,24.170731707317074,24.146341463414632
508,24.317073170731707,24.24390243902439
509,24.357142857142858,24.214285714285715
510,23.904761904761905,23.857142857142858
511,23.904761904761905,23.857142857142858
512,24.5609756097561,24.390243902439025
513,24.9,24.725
514,24.11904761904762,24.071428571428573
515,24.170731707317074,24.121951219512194
516,22.377777777777776,22.333333333333332
517,23.88095238095238,23.88095238095238
518,23.833333333333332,23.761904761904763
519,23.761904761904763,23.714285714285715
520,24.121951219512194,24.073170731707318
521,23.86046511627907,23.767441860465116
522,23.25581395348837,23.209302325581394
523,25.666666666666668,25.435897435897434
524,23.595238095238095,23.5
525,23.136363636363637,23.09090909090909
526,23.88095238095238,23.761904761904763
527,23.41860465116279,23.348837209302324
528,23.857142857142858,23.738095238095237
529,23.642857142857142,23.595238095238095
530,24.166666666666668,24.023809523809526
531,24.414634146341463,24.29268292682927
532,23.928571428571427,23.833333333333332
533,24.0,23.88095238095238
534,23.88095238095238,23.857142857142858
535,23.523809523809526,23.428571428571427
536,24.51219512195122,24.341463414634145
537,24.428571428571427,24.38095238095238
538,23.878048780487806,23.829268292682926
539,24.428571428571427,24.357142857142858
540,24.121951219512194,24.073170731707318
541,23.857142857142858,23.761904761904763
542,23.976190476190474,23.976190476190474
543,23.904761904761905,23.833333333333332
544,23.3953488372093,23.27906976744186
545,24.29268292682927,24.146341463414632
546,23.6046511627907,23.53488372093023
547,24.0,23.904761904761905
548,23.571428571428573,23.476190476190474
549,23.58139534883721,23.558139534883722
550,23.27906976744186,23.162790697674417
551,23.642857142857142,23.571428571428573
552,23.674418604651162,23.58139534883721
553,23.666666666666668,23.595238095238095
554,23.53488372093023,23.488372093023255
555,22.681818181818183,22.568181818181817
556,24.047619047619047,23.857142857142858
557,24.24390243902439,24.170731707317074
558,23.785714285714285,23.738095238095237
559,24.0,23.904761904761905
560,24.097560975609756,24.024390243902438
561,23.813953488372093,23.697674418604652
562,23.46511627906977,23.41860465116279
563,23.666666666666668,23.595238095238095
564,22.90909090909091,22.886363636363637
565,24.073170731707318,24.024390243902438
566,24.166666666666668,24.071428571428573
567,22.863636363636363,22.818181818181817
568,23.547619047619047,23.5
569,24.341463414634145,24.29268292682927
570,23.674418604651162,23.651162790697676
571,23.904761904761905,23.785714285714285
572,23.162790697674417,23.046511627906977
573,24.047619047619047,23.904761904761905
574,24.70731707317073,24.5609756097561
575,24.925,24.775
576,23.857142857142858,23.738095238095237
577,23.627906976744185,23.558139534883722
578,23.348837209302324,23.325581395348838
579,24.0,23.804878048780488
580,23.86046511627907,23.813953488372093
581,24.875,24.8
582,24.29268292682927,24.21951219512195
583,24.142857142857142,24.0
584,24.536585365853657,24.4390243902439
585,23.928571428571427,23.785714285714285
586,22.886363636363637,22.863636363636363
587,23.88095238095238,23.833333333333332
588,23.878048780487806,23.78048780487805
589,24.70731707317073,24.609756097560975
590,23.833333333333332,23.761904761904763
591,23.651162790697676,23.53488372093023
592,24.26829268292683,24.21951219512195
593,23.595238095238095,23.547619047619047
594,24.975609756097562,24.878048780487806
595,23.27906976744186,23.232558139534884
596,24.21951219512195,24.024390243902438
597,23.181818181818183,23.045454545454547
598,24.95,24.85
599,24.390243902439025,24.26829268292683
600,24.238095238095237,24.071428571428573
601,24.51219512195122,24.463414634146343
602,24.675,24.575
603,24.333333333333332,24.261904761904763
604,24.414634146341463,24.317073170731707
605,23.13953488372093,23.0
606,23.833333333333332,23.785714285714285
607,24.166666666666668,24.095238095238095
608,22.772727272727273,22.727272727272727
609,23.069767441860463,23.023255813953487
610,24.0,23.88095238095238
611,23.833333333333332,23.714285714285715
612,23.80952380952381,23.69047619047619
613,23.511627906976745,23.441860465116278
614,23.952380952380953,23.952380952380953
615,24.390243902439025,24.21951219512195
616,24.095238095238095,24.0
617,25.175,24.975
618,25.46153846153846,25.307692307692307
619,25.15,24.95
620,25.375,25.275
621,25.435897435897434,25.307692307692307
622,24.75609756097561,24.634146341463413
623,24.682926829268293,24.5609756097561
624,23.41860465116279,23.372093023255815
625,24.24390243902439,24.195121951219512
626,23.857142857142858,23.761904761904763
627,23.88095238095238,23.785714285714285
628,23.976190476190474,23.88095238095238
629,24.414634146341463,24.341463414634145
630,23.952380952380953,23.952380952380953
631,24.023809523809526,23.904761904761905
632,23.738095238095237,23.714285714285715
633,22.976744186046513,22.953488372093023
634,23.952380952380953,23.80952380952381
635,24.878048780487806,24.682926829268293
636,24.4390243902439,24.317073170731707
637,24.658536585365855,24.48780487804878
638,24.24390243902439,24.146341463414632
639,23.69047619047619,23.61904761904762
640,23.58139534883721,23.511627906976745
641,23.952380952380953,23.857142857142858
642,24.365853658536587,24.341463414634145
643,24.609756097560975,24.4390243902439
644,23.53488372093023,23.372093023255815
645,23.441860465116278,23.348837209302324
646,23.348837209302324,23.162790697674417
647,23.666666666666668,23.571428571428573
648,24.341463414634145,24.21951219512195
649,24.51219512195122,24.414634146341463
650,24.585365853658537,24.463414634146343
651,25.76923076923077,25.641025641025642
652,24.902439024390244,24.73170731707317
653,23.976190476190474,23.88095238095238
654,23.5,23.476190476190474
655,24.414634146341463,24.341463414634145
656,23.738095238095237,23.714285714285715
657,24.536585365853657,24.463414634146343
658,24.238095238095237,24.142857142857142
659,24.195121951219512,24.170731707317074
660,23.976190476190474,23.88095238095238
661,25.0,24.8
662,24.023809523809526,23.928571428571427
663,23.6046511627907,23.488372093023255
664,24.525,24.5
665,24.0,23.904761904761905
666,24.0,23.928571428571427
667,24.658536585365855,24.5609756097561
668,23.547619047619047,23.523809523809526
669,23.25581395348837,23.162790697674417
670,24.5609756097561,24.365853658536587
671,24.333333333333332,24.261904761904763
672,23.162790697674417,23.069767441860463
673,24.536585365853657,24.414634146341463
674,23.904761904761905,23.857142857142858
675,23.857142857142858,23.761904761904763
676,24.29268292682927,24.26829268292683
677,24.95,24.9
678,24.023809523809526,23.952380952380953
679,25.025,24.9
680,24.095238095238095,23.976190476190474
681,24.609756097560975,24.585365853658537
682,24.29268292682927,24.121951219512194
683,23.928571428571427,23.785714285714285
684,24.0,23.833333333333332
685,25.0,24.85
686,24.5609756097561,24.463414634146343
687,23.58139534883721,23.511627906976745
688,24.875,24.675
689,24.0,23.833333333333332
690,23.833333333333332,23.738095238095237
691,23.790697674418606,23.72093023255814
692,24.9,24.725
693,24.170731707317074,24.121951219512194
694,24.452380952380953,24.30952380952381
695,25.15,24.925
696,24.0,23.952380952380953
697,23.046511627906977,22.906976744186046
698,24.4390243902439,24.341463414634145
699,24.19047619047619,24.047619047619047
700,24.609756097560975,24.4390243902439
701,24.8,24.65
702,23.511627906976745,23.441860465116278
703,23.952380952380953,23.904761904761905
704,23.61904761904762,23.571428571428573
705,24.804878048780488,24.634146341463413
706,23.642857142857142,23.595238095238095
707,24.390243902439025,24.29268292682927
708,24.609756097560975,24.390243902439025
709,24.095238095238095,23.88095238095238
710,23.833333333333332,23.761904761904763
711,23.0,22.954545454545453
712,25.15,25.0
713,24.390243902439025,24.26829268292683
714,24.48780487804878,24.390243902439025
715,23.441860465116278,23.325581395348838
716,22.931818181818183,22.84090909090909
717,24.75,24.6
718,24.142857142857142,24.071428571428573
719,23.488372093023255,23.41860465116279
720,25.025,25.0
721,23.046511627906977,22.976744186046513
722,24.238095238095237,24.142857142857142
723,23.452380952380953,23.404761904761905
724,24.48780487804878,24.390243902439025
725,23.785714285714285,23.714285714285715
726,24.38095238095238,24.238095238095237
727,23.595238095238095,23.5
728,24.285714285714285,24.238095238095237
729,24.073170731707318,24.024390243902438
730,24.4390243902439,24.341463414634145
731,24.0,23.904761904761905
732,24.51219512195122,24.414634146341463
733,24.142857142857142,24.023809523809526
734,24.536585365853657,24.365853658536587
735,24.775,24.675
736,24.195121951219512,24.170731707317074
737,23.558139534883722,23.46511627906977
738,23.558139534883722,23.41860465116279
739,22.727272727272727,22.727272727272727
740,24.142857142857142,24.0
741,24.195121951219512,24.146341463414632
742,23.952380952380953,23.88095238095238
743,23.714285714285715,23.666666666666668
744,23.53488372093023,23.46511627906977
745,24.536585365853657,24.414634146341463
746,25.125,24.95
747,23.27906976744186,23.209302325581394
748,23.761904761904763,23.642857142857142
749,24.51219512195122,24.390243902439025
750,23.952380952380953,23.833333333333332
751,24.463414634146343,24.317073170731707
752,24.142857142857142,24.023809523809526
753,24.26829268292683,24.097560975609756
754,24.261904761904763,24.142857142857142
755,24.023809523809526,23.857142857142858
756,23.41860465116279,23.372093023255815
757,24.121951219512194,24.073170731707318
758,23.738095238095237,23.642857142857142
759,24.0,23.88095238095238
760,24.19047619047619,24.11904761904762
761,25.1,24.925
762,25.25,25.15
763,23.61904761904762,23.523809523809526
764,25.45,25.325
765,24.675,24.525
766,25.71794871794872,25.58974358974359
767,24.0,23.88095238095238
768,24.30952380952381,24.214285714285715
769,24.048780487804876,23.975609756097562
770,22.90909090909091,22.84090909090909
771,24.146341463414632,24.097560975609756
772,23.88372093023256,23.767441860465116
773,23.952380952380953,23.833333333333332
774,24.21951219512195,24.121951219512194
775,23.511627906976745,23.372093023255815
776,23.976190476190474,23.976190476190474
777,23.902439024390244,23.878048780487806
778,23.976190476190474,23.88095238095238
779,24.78048780487805,24.634146341463413
780,24.5609756097561,24.463414634146343
781,24.071428571428573,23.952380952380953
782,23.5,23.476190476190474
783,23.666666666666668,23.547619047619047
784,24.30952380952381,24.238095238095237
785,23.61904761904762,23.547619047619047
786,24.365853658536587,24.29268292682927
787,24.285714285714285,24.238095238095237
788,24.536585365853657,24.4390243902439
789,23.952380952380953,23.833333333333332
790,24.21951219512195,24.170731707317074
791,24.73170731707317,24.536585365853657
792,24.5609756097561,24.390243902439025
793,23.404761904761905,23.404761904761905
794,24.047619047619047,23.904761904761905
795,22.84090909090909,22.772727272727273
796,23.181818181818183,23.045454545454547
797,23.13953488372093,23.093023255813954
798,24.0,23.904761904761905
799,23.904761904761905,23.761904761904763
800,24.463414634146343,24.29268292682927
801,24.975,24.75
802,23.833333333333332,23.738095238095237
803,24.023809523809526,23.904761904761905
804,24.285714285714285,24.214285714285715
805,24.146341463414632,24.097560975609756
806,23.833333333333332,23.761904761904763
807,24.19047619047619,24.095238095238095
808,22.772727272727273,22.727272727272727
809,23.88095238095238,23.80952380952381
810,23.761904761904763,23.666666666666668
811,24.365853658536587,24.24390243902439
812,23.302325581395348,23.186046511627907
813,25.76923076923077,25.564102564102566
814,23.488372093023255,23.325581395348838
815,24.414634146341463,24.24390243902439
816,23.068181818181817,22.977272727272727
817,24.11904761904762,24.023809523809526
818,24.536585365853657,24.51219512195122
819,24.85,24.825
820,24.146341463414632,24.0
821,24.878048780487806,24.804878048780488
822,23.595238095238095,23.5
823,24.0,23.952380952380953
824,24.195121951219512,24.146341463414632
825,24.5609756097561,24.4390243902439
826,23.813953488372093,23.72093023255814
827,24.4390243902439,24.317073170731707
